ReturnYear,ConservationUnit,SubPop,SpawnRDeme,TribDeme,WSP.2014.Data.Use.Categories,Final.Spawner.Estimate,Total.Escapement,Natural.Escapement,Total.Hatchery.Clipped.Escapement.Corrected,Total.Hatchery.Unclipped.Escapement.Corrected,Total.Prefishery.Abundance,prefishery.return.natural,prefishery.return.hatchery.clipped,prefishery.return.hatchery.unclipped,FN.Removals,Classroom.Removals,Fence.Mortalities,AFC.Harvest,Brood.Removed.below.or.at.estimation.site,Brood.Removed.above.estimation.site,BroodYear,Final.Clipped.ER,Smolt.Survival.MU,Final.Smolt.Survival,Average.Fry.Survival.across.CU.Years,Final.Fry.Survival,PeakCountDate,PeakSpawnDate,FinalEstType,EstClass,CompSysSurvey,DataQualClass,AdultPresent,Comments
1992,South Thompson,Adams Drainage,Adams River (lower),Hiuihill Cr,yellow,15.56925846,15.56925846,15.56925846,0,0,83.9974738,83.9974738,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Adams Drainage,Momich River,Momich R,green,77,77,77,0,0,415.4215501,415.4215501,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Adams Drainage,Adams River (lower),Nikwikwaia Cr,yellow,8.921682634,8.921682634,8.921682634,0,0,48.13323674,48.13323674,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Adams Drainage,Adams River (upper),Oliver Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,
1992,South Thompson,Adams Drainage,Sinmax Creek,Sinmax Cr,green,112,112,112,0,0,604.2495274,604.2495274,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Adams Drainage,Adams River (upper),Sunset Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,
1992,South Thompson,Adams Drainage,Tsikwustum Creek,Tsikwustum Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Ashton Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,Infill,Type-7: Infill,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (middle),Bessette Cr,green,186.1577563,186.1577563,186.1577563,0,0,1004.336931,1004.336931,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Blurton Cr,green,93.07887815,93.07887815,93.07887815,0,0,502.1684655,502.1684655,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Brash Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,Infill,Type-7: Infill,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Cooke Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,Infill,Type-7: Infill,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (middle),Creighton Cr,green,279.2366344,279.2366344,279.2366344,0,0,1506.505396,1506.505396,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Danforth Cr (Kingfisher Cr),yellow,84,84,84,0,0,453.1871456,453.1871456,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (middle),Duteau Cr,green,930.7887815,930.7887815,930.7887815,0,0,5021.684655,5021.684655,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Fortune Cr,not used,1.39586653,1.39586653,1.39586653,0,0,7.530818671,7.530818671,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,Infill,Type-7: Infill,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (middle),Harris Cr,green,372.3155126,372.3155126,372.3155126,0,0,2008.673862,2008.673862,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (middle),Ireland Cr,green,55.84732689,55.84732689,55.84732689,0,0,301.3010793,301.3010793,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Johnson Cr,green,93.07887815,93.07887815,93.07887815,0,0,502.1684655,502.1684655,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Kingfisher Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Noisy Creek,Noisy Cr,not used,14.8780155,14.8780155,14.8780155,0,0,80.26815925,80.26815925,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Shuswap R (lwr),green,465.3943907,465.3943907,465.3943907,0,0,2510.842327,2510.842327,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (middle),Shuswap R (mid),green,1489.26205,1489.26205,1489.26205,0,0,8034.695447,8034.695447,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Shuswap River (lower),Trinity Cr,green,93.07887815,93.07887815,93.07887815,0,0,502.1684655,502.1684655,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Tsuius Creek,Tsuius Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,Visual Survey
1992,South Thompson,Middle and Lower Shuswap Rivers,Wap Creek,Wap Cr,green,558.4732689,558.4732689,558.4732689,0,0,3013.010793,3013.010793,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Anstey River,Anstey R,green,148.926205,148.926205,148.926205,0,0,803.4695447,803.4695447,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Salmon River,Bolean Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Canoe Creek,Canoe Cr,green,37.23155126,37.23155126,37.23155126,0,0,200.8673862,200.8673862,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Celista Creek,Celista Cr,yellow,13,13,13,0,0,70.13610586,70.13610586,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Crazy Cr,yellow,3.09483985,3.09483985,3.09483985,0,0,16.69692426,16.69692426,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Eagle R,green,3616.659698,3936.659698,2456.976698,936.5812772,543.1017236,21238.61395,13255.59829,5052.935662,2930.079999,0,0,0,0,320,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583141,,,Fence,UNK: Unknown how estimate was generated,Complete (100%),,,Fence Estimate
1992,South Thompson,Shuswap Lake Tributaries,Hunakwa Creek,Hunakwa Cr,green,223.3893075,223.3893075,223.3893075,0,0,1205.204317,1205.204317,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Loftus Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,
1992,South Thompson,Shuswap Lake Tributaries,Seymour River,McNomee Cr,yellow,134.3453127,134.3453127,134.3453127,0,0,724.8043904,724.8043904,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Onyx Creek,Onyx Cr,yellow,37.23155126,37.23155126,37.23155126,0,0,200.8673862,200.8673862,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Owlhead Cr,yellow,4,4,4,0,0,21.58034026,21.58034026,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Salmon River,Palmer Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,Infill,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Perry R,yellow,28.75195872,28.75195872,0,0,28.75195872,155.1192631,0,0,155.1192631,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Ross  Creek,Ross Cr,not used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,Infill,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Salmon River,Salmon R,green,2373.731135,2633.731135,1882.031376,154.2346119,597.4651471,14209.20351,10153.71937,832.1088513,3223.375293,0,0,0,0,260,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583378,,,Fence,UNK: Unknown how estimate was generated,,,,Fence Estimate
1992,South Thompson,Shuswap Lake Tributaries,Scotch Creek,Scotch Cr,green,93.07887815,93.07887815,93.07887815,0,0,502.1684655,502.1684655,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Senn Cr,yellow,315.1675683,315.1675683,315.1675683,0,0,1700.355841,1700.355841,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Seymour River,Seymour R,green,82,82,82,0,0,442.3969754,442.3969754,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,South Pass Cr,yellow,57,57,57,0,0,307.5198488,307.5198488,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Tappen Creek,Tappen Cr,green,27.92366344,27.92366344,27.92366344,0,0,150.6505396,150.6505396,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Teto Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,,,,,,
1992,South Thompson,Shuswap Lake Tributaries,Wright Creek,Wright Cr,yellow,7.930716462,7.930716462,7.930716462,0,0,42.78688995,42.78688995,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1992,South Thompson,Shuswap Lake Tributaries,Eagle River,Yard Cr,yellow,11.1952953,11.1952953,11.1952953,0,0,60.39957048,60.39957048,0,0,0,0,0,0,0,0,1989,0.814646111,0.071822887,0.071822887,0.018550282,0.007583249,,,infill - WSP 2014,Type-7: Infill,,,,
1993,Fraser Canyon,Fraser Canyon,Fraser River,Fraser R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Fraser Canyon,Fraser Canyon,Kwoiek Creek,Kwoiek Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,NI,,,,,
1993,Fraser Canyon,Fraser Canyon,Nahatlatch River,Nahatlatch R,yellow,2405.672471,2405.672471,2405.672471,0,0,19324.68765,19324.68765,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,Infill,Type-7: Infill,,,,
1993,Lower Thompson,Lower Thompson,Bonaparte River,Bonaparte R,green,48.40101664,48.40101664,48.40101664,0,0,388.803771,388.803771,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1993,Lower Thompson,Lower Thompson,Deadman River,Deadman R,green,6400.103661,6490.103661,5970.181463,375.7358653,144.1863327,52134.78875,47958.27088,3018.273819,1158.244057,382,0,0,0,90,0,1990,0.73273499,0.055504908,0.102348213,0.019603444,0.005939165,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1993,Lower Thompson,Lower Thompson,Thompson River,Thompson R,not used,,,0,0,0,0,0,0,0,22,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Lower Thompson,Tranquille River,Tranquille R,yellow,59.89672957,59.89672957,59.08344586,0,0.813283707,481.148454,474.6153728,0,6.533081209,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,infill - WSP 2014,Type-7: Infill,,,,
1993,Lower Thompson,Nicola,Coldwater River,Brook Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Nicola,Nicola River (lower),Clapperton Cr,not used,18.8673375,18.8673375,18.8673375,0,0,151.5607001,151.5607001,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,Infill,Type-7: Infill,,,,
1993,Lower Thompson,Nicola,Coldwater River,Coldwater R,green,7446.310252,7840.310252,6611.065421,500.6378031,728.6070271,62980.95378,53106.47058,4021.606968,5852.876229,0,0,0,0,394,0,1990,0.698453562,0.055504908,0.042820024,0.008201608,0.005939165,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1993,Lower Thompson,Nicola,Nicola River (lower),Guichon Cr,not used,149.2331779,149.2331779,135.1855503,0,14.04762767,1198.785199,1085.941069,0,112.84413,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,Infill,Type-7: Infill,,,,
1993,Lower Thompson,Nicola,Coldwater River,Juliet Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Nicola,Spius Creek,Maka Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Nicola,Nicola River (lower),Nicola R (DAM),not used,44.52089844,44.52089844,44.52089844,0,0,357.6349094,357.6349094,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,Infill,Type-7: Infill,,,,
1993,Lower Thompson,Nicola,Nicola River (lower),Nicola R (DOT),not used,46.26228516,46.26228516,46.26228516,0,0,371.6234116,371.6234116,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,Infill,Type-7: Infill,,,,
1993,Lower Thompson,Nicola,Nicola River (lower),Nooaitch Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Nicola,Nicola River (lower),Skuhun Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Nicola,Nicola River (upper),Spahomin Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,,,,,
1993,Lower Thompson,Nicola,Spius Creek,Spius Cr,green,1600.956704,1961.956704,1868.310782,0,93.64592214,15760.33352,15008.07892,0,752.2546053,0,0,0,0,361,0,1990,0.875512996,0.055504908,0.102348213,0.019603444,0.005939165,,,,UNK: Unknown how estimate was generated,,,,Visual Survey
1993,Middle Fraser,Lower Middle Fraser,Bridge River,Bridge R,green,900,900,899.5960494,0,0.403950575,7229.67033,7226.425408,0,3.244921655,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,UNK: Unknown how estimate was generated,,,,"BC16: 900, 585 through counting fence at the confluence of Bridge and Yalakom"
1993,Middle Fraser,Lower Middle Fraser,Seton River ,Cayoosh Cr,not used,403.0413353,403.0413353,403.0413353,0,0,3237.617759,3237.617759,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Lower Middle Fraser,Gates Creek,Gates Cr,green,1229.355208,1229.355208,1229.355208,0,0,9875.369859,9875.369859,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,UNK: Unknown how estimate was generated,,,,
1993,Middle Fraser,Lower Middle Fraser,Gates Creek,Haylemore Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Lower Middle Fraser,Portage Creek,Portage Cr,green,150,150,150,0,0,1204.945055,1204.945055,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,UNK: Unknown how estimate was generated,,,,
1993,Middle Fraser,Lower Middle Fraser,Seton River ,Seton R (Sp Channels),green,60,60,60,0,0,481.978022,481.978022,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,UNK: Unknown how estimate was generated,,,,BC16: 60
1993,Middle Fraser,Lower Middle Fraser,Portage Creek,Spider Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,NI,,,,,
1993,Middle Fraser,Lower Middle Fraser,Stein River,Stein R,not used,251.5823286,251.5823286,251.5823286,0,0,2020.952551,2020.952551,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Lower Middle Fraser,Portage Creek,Whitecap Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Lower Middle Fraser,Bridge River,Yalakom R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Cottonwood River,Ahbau Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,West Road River (Blackwater),Baezaeko R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Baker Creek,Baker Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Quesnel River,Beaver Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Quesnel River,Bill Miner Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Quesnel River,Blue Lead Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Chilcotin River,Brittany Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Nechako River,Chilako R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilcotin R (upr),not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Chilcotin River,Chilko R,green,1193.594123,1193.594123,1193.594123,0,0,9588.102244,9588.102244,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,infill - WSP 2014,Type-7: Infill,,,,
1993,Middle Fraser,Upper Middle Fraser,West Road River (Blackwater),Clisbako R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Chilcotin River,Clusko Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,West Road River (Blackwater),Coglistiko R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Cottonwood River,Cottonwood R  ,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,West Road River (Blackwater),Euchiniko R,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,French Bar Creek,French Bar Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Hixon Creek,Government Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Hawks Creek,Hawks Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Quesnel River,Hazeltine Cr (Edney),yellow,4.953635837,4.953635837,4.953635837,0,0,39.79239337,39.79239337,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,infill - WSP 2014,Type-7: Infill,,,,
1993,Middle Fraser,Upper Middle Fraser,Hixon Creek,Hixon Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Quesnel River,Horsefly R,green,863.5970572,863.5970572,863.5970572,0,0,6937.246691,6937.246691,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,infill - WSP 2014,Type-7: Infill,,,,
1993,Middle Fraser,Upper Middle Fraser,Infill,Infill,not used,1517.396472,1517.396472,1517.396472,0,0,12189.19584,12189.19584,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,Infill,Type-7: Infill,,,,
1993,Middle Fraser,Upper Middle Fraser,Cottonwood River,John-Boyd Cr,not used,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,,,,,,
1993,Middle Fraser,Upper Middle Fraser,Quesnel River,Little Horsefly R,yellow,132.427198,132.427198,132.427198,0,0,1063.783316,1063.783316,0,0,0,0,0,0,0,0,1990,0.875512996,0.055504908,0.055504908,0.009833096,0.009833096,,,infill - WSP 2014,Type-7: Infill,,,,
