"CU_ID","Species","Stock","DataType","Year","SpnForAbd_Wild","SpnForTrend_Wild","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","Group","RapidStatus","BinLabel","BinPath","RapidScore","RelLBMCat","AbsLBMCat","LongTrendCat","PercChangeCat","ProbDeclBelowLBMCat","PercentileCat","RelUBMCat","AbsUBMCat","RelAbdCat","AbsAbdCat","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","ConfidenceRating5","ConfidenceRating3","ConfidenceRating2","IntStatus5","IntStatus3","IntStatus2"
"CK-18","Chinook","North Thompson_SP_1.3","Rel_Idx",2018,61,61,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-18","Chinook","North Thompson_SP_1.3","Rel_Idx",2019,424,424,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",1997,9157.8702589,9157.8702589,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",1998,8148.26089388,8148.26089388,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",1999,5417.7764849,5417.7764849,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2000,5892.82228105,5892.82228105,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2001,4476,4476,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2002,6830,6830,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2003,7605,7605,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2004,6180,6180,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2005,4182,4182,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2006,4397,4397,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2007,2112,2112,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2008,3909,3909,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2009,6442,6442,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2010,1402,1402,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2011,1412,1412,NA,NA,56,-75.3969,99.6333,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2012,2414,2414,NA,NA,60,-74.0104,99.5667,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,"Red","Red","R","R","Moderate","Moderate","High","Red","Red","Red"
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2013,2479,2479,NA,NA,57,-71.2406,99.3667,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2014,3220,3220,NA,NA,50,-68.5761,98.5,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2015,5587,5587,NA,NA,65,-56.575,89.8667,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2016,804,804,NA,NA,63,-72.4942,97.3333,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2017,1453,1453,NA,NA,60,-72.2452,97.5667,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2018,674,674,NA,NA,50,-75.7427,98.1,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-19","Chinook","North Thompson_SU_1.3","Rel_Idx",2019,1015,1015,NA,NA,42,-75.0699,97.9,NA,NA,NA,2,"CK-Fraser_Thompson","Red","Node17","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend < 79",5,NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate","Moderate","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2006,33,33,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2007,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2008,11,11,NA,NA,NA,NA,NA,NA,NA,NA,0,"CK-Columbia","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2009,6,6,NA,0.0111119167457077,NA,NA,NA,NA,NA,0.00111119167457077,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2010,5,5,NA,0.00693270938109998,NA,NA,NA,NA,NA,0.000693270938109998,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2011,17,17,NA,0.0086544747526523,NA,NA,NA,NA,NA,0.00086544747526523,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2012,10,10,NA,0.00845069726622771,NA,NA,NA,NA,NA,0.000845069726622771,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red","Red","Red","R","R","High","High","High","Red","Red","Red"
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2013,35,35,NA,0.0131332358201094,NA,NA,NA,NA,NA,0.00131332358201094,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2014,46,46,NA,0.0228727666534054,NA,NA,NA,NA,NA,0.00228727666534054,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2015,56,56,NA,0.0308143829670097,NA,NA,NA,NA,NA,0.00308143829670097,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2016,38,38,NA,0.0430228696704009,NA,NA,NA,NA,NA,0.00430228696704009,1,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,NA,NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2017,51,51,NA,0.0472688359959514,NA,448.9601,0.8667,NA,NA,0.00472688359959514,2,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,"Green",NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2018,9,9,NA,0.0314373606463772,NA,455.0456,0.7333,NA,NA,0.00314373606463772,2,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,"Green",NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2019,14,14,NA,0.0222295708956604,NA,224.4265,3.2333,NA,NA,0.00222295708956604,2,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red",NA,"Green",NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2020,73,73,NA,0.0261707335204165,135,344.7275,1.6333,NA,NA,0.00261707335204165,3,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red","Green","Green",NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-01","Chinook","Okanagan_1.x","Abs_Abd",2021,73,73,NA,0.0286255649324776,136,305.3439,2.1,NA,NA,0.00286255649324776,3,"CK-Columbia","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,NA,"Red","Green","Green",NA,NA,NA,"Red",NA,"Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",1995,16974,16974,NA,18.2318078616208,NA,63.7836,2.9667,NA,NA,1.82318078616208,2,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,"Green",NA,"Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",1996,35290,35290,NA,20.2625475849624,NA,48.8631,3.7333,NA,NA,2.02625475849624,2,"CK-Fraser_Thompson","None","Node16.NA","No LongTrend, so no SynStatus",NA,NA,"Green",NA,"Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",1997,22982,22982,NA,25.1963459299674,149,19.794,9.0333,NA,NA,2.51963459299674,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",1998,34756,34756,NA,26.3004613212486,149,52.2117,2.5667,NA,NA,2.63004613212486,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",1999,47793,47793,NA,34.0689218384101,182,90.6815,1.3333,NA,NA,3.40689218384101,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2000,28189,28189,NA,32.2081212666186,168,109.1269,0.4333,NA,NA,3.22081212666186,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2001,36164,36164,NA,36.073439477917,182,128.9655,0.5,NA,NA,3.6073439477917,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2002,54689,54689,NA,40.4022080971239,194,200.5688,0.0667,NA,NA,4.04022080971239,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2003,40357,40357,NA,38.7296655650678,180,185.9741,0.2,NA,NA,3.87296655650678,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2004,17285,17285,NA,34.2721362246366,161,105.832,2.3333,NA,NA,3.42721362246366,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2005,18239,18239,NA,28.8816709720142,137,-0.3548,23.4667,NA,NA,2.88816709720142,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2006,59444,59444,NA,29.4899697377088,134,30.5581,10.5,NA,NA,2.94899697377088,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Green",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2007,16275,16275,NA,23.5003785195809,108,-26.6829,51.7667,NA,NA,2.35003785195809,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2008,15279,15279,NA,22.786690010629,106,-43.1684,72.2,NA,NA,2.2786690010629,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
"CK-15","Chinook","Shuswap River_SU_0.3","Abs_Abd",2009,25612,25612,NA,24.8051502332151,115,-51.8713,84.8667,NA,NA,2.48051502332151,3,"CK-Fraser_Thompson","Amber","Node65"," Data Type is RelIdx OR AbsLBM >= 1.5, then Data Type is RelIdx OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",3,NA,"Green","Green","Red",NA,NA,NA,"Green",NA,"Green",NA,NA,NA,NA,"Low","Low","Moderate",NA,NA,NA
