"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","pNOS_Used","SpnForTrend_Wild","StartYear","UseYear","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,1998,"OtherSource",2417,"0.226086956521739",123.545708884688,1995,TRUE,2417,123.545708884688,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,1999,"OtherSource",767,"0.226086956521739",39.2054442344045,1995,TRUE,767,39.2054442344045,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2000,"OtherSource",175,"0.226086956521739",8.94517958412097,1995,TRUE,175,8.94517958412097,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2001,"OtherSource",1528,"0.226086956521739",78.1041965973534,1995,TRUE,1528,78.1041965973534,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2002,"OtherSource",3299,"0.226086956521739",168.629413988658,1995,TRUE,3299,168.629413988658,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2003,"OtherSource",3705,"0.226086956521739",189.382230623818,1995,TRUE,3705,189.382230623818,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2004,"OtherSource",3445,"0.226086956521739",176.09224952741,1995,TRUE,3445,176.09224952741,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2005,"OtherSource",1218,"0.226086956521739",62.258449905482,1995,TRUE,1218,62.258449905482,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2006,"OtherSource",3304,"0.226086956521739",168.884990548204,1995,TRUE,3304,168.884990548204,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2007,"OtherSource",1630,"0.226086956521739",83.3179584120982,1995,TRUE,1630,83.3179584120982,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2008,"OtherSource",998,"0.226086956521739",51.0130812854442,1995,TRUE,998,51.0130812854442,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2009,"OtherSource",725,"0.226086956521739",37.0586011342155,1995,TRUE,725,37.0586011342155,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2010,"OtherSource",900,"0.226086956521739",46.0037807183364,1995,TRUE,900,46.0037807183364,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2011,"OtherSource",1500,"0.226086956521739",76.672967863894,1995,TRUE,1500,76.672967863894,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2012,"OtherSource",1775,"0.226086956521739",90.7296786389413,1995,TRUE,1775,90.7296786389413,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2013,"OtherSource",1346,"0.226086956521739",68.8012098298676,1995,TRUE,1346,68.8012098298676,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2014,"OtherSource",467,"0.226086956521739",23.8708506616257,1995,TRUE,467,23.8708506616257,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2015,"OtherSource",2723,"0.226086956521739",139.186994328922,1995,TRUE,2723,139.186994328922,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2016,"OtherSource",2567,"0.226086956521739",131.213005671077,1995,TRUE,2567,131.213005671077,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2017,"OtherSource",2367,"0.226086956521739",120.989943289225,1995,TRUE,2367,120.989943289225,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2018,"OtherSource",1831,"0.226086956521739",93.59213610586,1995,TRUE,1831,93.59213610586,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SARITA RIVER",40458,2019,"OtherSource",1616,"0.226086956521739",82.6023440453685,1995,TRUE,1616,82.6023440453685,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,1995,"OtherSource",212,"0.519333333333333",57.1779075555555,1995,TRUE,212,57.1779075555555,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,1996,"OtherSource",246,"0.519333333333333",66.3479493333332,1995,TRUE,246,66.3479493333332,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,1997,"OtherSource",242,"0.519333333333333",65.2691208888888,1995,TRUE,242,65.2691208888888,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,1998,"OtherSource",784,"0.519333333333333",211.450375111111,1995,TRUE,784,211.450375111111,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,1999,"OtherSource",931,"0.519333333333333",251.097320444444,1995,TRUE,931,251.097320444444,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2000,"OtherSource",68,"0.519333333333333",18.3400835555555,1995,TRUE,68,18.3400835555555,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2001,"OtherSource",225,"0.519333333333333",60.6840999999999,1995,TRUE,225,60.6840999999999,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2002,"OtherSource",541,"0.519333333333333",145.911547111111,1995,TRUE,541,145.911547111111,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2003,"OtherSource",668,"0.519333333333333",180.164350222222,1995,TRUE,668,180.164350222222,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2004,"OtherSource",1221,"0.519333333333333",329.312382666666,1995,TRUE,1221,329.312382666666,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2005,"OtherSource",159,"0.519333333333333",42.8834306666666,1995,TRUE,159,42.8834306666666,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2006,"OtherSource",485,"0.519333333333333",130.807948888889,1995,TRUE,485,130.807948888889,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2007,"OtherSource",166,"0.519333333333333",44.7713804444444,1995,TRUE,166,44.7713804444444,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2008,"OtherSource",154,"0.519333333333333",41.5348951111111,1995,TRUE,154,41.5348951111111,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2009,"OtherSource",102,"0.519333333333333",27.5101253333333,1995,TRUE,102,27.5101253333333,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2010,"OtherSource",470,"0.519333333333333",126.762342222222,1995,TRUE,470,126.762342222222,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2011,"INFILL",281.82963140918,"0.519333333333333",76.0114557128791,1995,TRUE,281.82963140918,76.0114557128791,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2012,"OtherSource",218,"0.519333333333333",58.7961502222221,1995,TRUE,218,58.7961502222221,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2013,"OtherSource",216,"0.519333333333333",58.2567359999999,1995,TRUE,216,58.2567359999999,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2014,"OtherSource",88,"0.519333333333333",23.7342257777777,1995,TRUE,88,23.7342257777777,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2015,"OtherSource",437,"0.519333333333333",117.862007555555,1995,TRUE,437,117.862007555555,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2016,"OtherSource",878,"0.519333333333333",236.802843555555,1995,TRUE,878,236.802843555555,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2017,"OtherSource",156,"0.519333333333333",42.0743093333333,1995,TRUE,156,42.0743093333333,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2018,"OtherSource",183,"0.519333333333333",49.3564013333333,1995,TRUE,183,49.3564013333333,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","NAHMINT RIVER",40618,2019,"OtherSource",519,"0.519333333333333",139.977990666666,1995,TRUE,519,139.977990666666,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,1995,"OtherSource",100,"1",100,1995,TRUE,100,100,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,1996,"OtherSource",403,"1",403,1995,TRUE,403,403,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,1997,"OtherSource",382,"1",382,1995,TRUE,382,382,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,1998,"OtherSource",366,"1",366,1995,TRUE,366,366,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,1999,"OtherSource",160,"1",160,1995,TRUE,160,160,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2000,"OtherSource",100,"1",100,1995,TRUE,100,100,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2001,"OtherSource",168,"1",168,1995,TRUE,168,168,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2002,"OtherSource",315,"1",315,1995,TRUE,315,315,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2003,"OtherSource",586,"1",586,1995,TRUE,586,586,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2004,"OtherSource",704,"1",704,1995,TRUE,704,704,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2005,"INFILL",360.25701238033,"1",360.25701238033,1995,TRUE,360.25701238033,360.25701238033,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2006,"OtherSource",864,"1",864,1995,TRUE,864,864,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2007,"INFILL",201.808781384922,"1",201.808781384922,1995,TRUE,201.808781384922,201.808781384922,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2008,"INFILL",250.359662763561,"1",250.359662763561,1995,TRUE,250.359662763561,250.359662763561,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2009,"INFILL",219.593176821419,"1",219.593176821419,1995,TRUE,219.593176821419,219.593176821419,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2010,"OtherSource",317,"1",317,1995,TRUE,317,317,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2011,"OtherSource",96,"1",96,1995,TRUE,96,96,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2012,"OtherSource",434,"1",434,1995,TRUE,434,434,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2013,"OtherSource",325,"1",325,1995,TRUE,325,325,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2014,"OtherSource",231,"1",231,1995,TRUE,231,231,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2015,"OtherSource",362,"1",362,1995,TRUE,362,362,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2016,"OtherSource",186,"1",186,1995,TRUE,186,186,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2017,"OtherSource",212,"1",212,1995,TRUE,212,212,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2018,"OtherSource",110,"1",110,1995,TRUE,110,110,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","TOQUART RIVER",40798,2019,"OtherSource",69,"1",69,1995,TRUE,69,69,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,1995,"OtherSource",500,"1",500,1995,TRUE,500,500,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,1996,"OtherSource",1945,"1",1945,1995,TRUE,1945,1945,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,1997,"OtherSource",1658,"1",1658,1995,TRUE,1658,1658,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,1998,"OtherSource",750,"1",750,1995,TRUE,750,750,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,1999,"OtherSource",600,"1",600,1995,TRUE,600,600,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2000,"OtherSource",800,"1",800,1995,TRUE,800,800,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2001,"OtherSource",3000,"1",3000,1995,TRUE,3000,3000,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2002,"OtherSource",2500,"1",2500,1995,TRUE,2500,2500,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2003,"INFILL",1713.0571665177,"1",1713.0571665177,1995,TRUE,1713.0571665177,1713.0571665177,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2004,"OtherSource",1500,"1",1500,1995,TRUE,1500,1500,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2005,"OtherSource",997,"1",997,1995,TRUE,997,997,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2006,"OtherSource",2169,"1",2169,1995,TRUE,2169,2169,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2007,"OtherSource",640,"1",640,1995,TRUE,640,640,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2008,"INFILL",801.925952156896,"1",801.925952156896,1995,TRUE,801.925952156896,801.925952156896,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2009,"INFILL",703.377954203348,"1",703.377954203348,1995,TRUE,703.377954203348,703.377954203348,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2010,"OtherSource",800,"1",800,1995,TRUE,800,800,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2011,"OtherSource",120,"1",120,1995,TRUE,120,120,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2012,"OtherSource",990,"1",990,1995,TRUE,990,990,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2013,"OtherSource",1942,"1",1942,1995,TRUE,1942,1942,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2014,"OtherSource",188,"1",188,1995,TRUE,188,188,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2015,"OtherSource",195,"1",195,1995,TRUE,195,195,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2016,"OtherSource",80,"1",80,1995,TRUE,80,80,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2017,"OtherSource",237,"1",237,1995,TRUE,237,237,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2018,"OtherSource",83,"1",83,1995,TRUE,83,83,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","THORNTON CREEK",40808,2019,"OtherSource",84,"1",84,1995,TRUE,84,84,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,1995,"OtherSource",89,"1",89,1995,TRUE,89,89,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,1996,"OtherSource",243,"1",243,1995,TRUE,243,243,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,1997,"OtherSource",84,"1",84,1995,TRUE,84,84,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,1998,"OtherSource",155,"1",155,1995,TRUE,155,155,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,1999,"OtherSource",239,"1",239,1995,TRUE,239,239,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2000,"OtherSource",94,"1",94,1995,TRUE,94,94,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2001,"OtherSource",115,"1",115,1995,TRUE,115,115,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2002,"OtherSource",54,"1",54,1995,TRUE,54,54,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2003,"OtherSource",155,"1",155,1995,TRUE,155,155,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2004,"OtherSource",362,"1",362,1995,TRUE,362,362,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2005,"OtherSource",115,"1",115,1995,TRUE,115,115,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2006,"OtherSource",85,"1",85,1995,TRUE,85,85,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2007,"OtherSource",112,"1",112,1995,TRUE,112,112,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2008,"OtherSource",149,"1",149,1995,TRUE,149,149,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2009,"OtherSource",60,"1",60,1995,TRUE,60,60,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2010,"OtherSource",185,"1",185,1995,TRUE,185,185,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2011,"RELATIVE ABUNDANCE (TYPE-4)",67,"1",67,1995,TRUE,67,67,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2012,"INFILL",82.0761911493898,"1",82.0761911493898,1995,TRUE,82.0761911493898,82.0761911493898,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2013,"INFILL",99.8689597803636,"1",99.8689597803636,1995,TRUE,99.8689597803636,99.8689597803636,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2014,"INFILL",98.6636645020251,"1",98.6636645020251,1995,TRUE,98.6636645020251,98.6636645020251,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2015,"INFILL",155.117744127139,"1",155.117744127139,1995,TRUE,155.117744127139,155.117744127139,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2016,"INFILL",133.470347541964,"1",133.470347541964,1995,TRUE,133.470347541964,133.470347541964,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2017,"RELATIVE ABUNDANCE (TYPE-4)",136,"1",136,1995,TRUE,136,136,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2018,"RELATIVE ABUNDANCE (TYPE-4)",20,"1",20,1995,TRUE,20,20,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MOYEHA RIVER",41123,2019,"INFILL",130.723254919468,"1",130.723254919468,1995,TRUE,130.723254919468,130.723254919468,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1995,"OtherSource",323,"1",323,1995,TRUE,323,323,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1996,"OtherSource",164,"1",164,1995,TRUE,164,164,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1997,"OtherSource",266,"1",266,1995,TRUE,266,266,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1998,"OtherSource",370,"1",370,1995,TRUE,370,370,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,1999,"OtherSource",234,"1",234,1995,TRUE,234,234,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2000,"OtherSource",160,"1",160,1995,TRUE,160,160,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2001,"INFILL",75.0100722350857,"1",75.0100722350857,1995,TRUE,75.0100722350857,75.0100722350857,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2002,"OtherSource",23,"1",23,1995,TRUE,23,23,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2003,"OtherSource",28,"1",28,1995,TRUE,28,28,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2004,"OtherSource",72,"1",72,1995,TRUE,72,72,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2005,"OtherSource",36,"1",36,1995,TRUE,36,36,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2006,"OtherSource",117,"1",117,1995,TRUE,117,117,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2007,"OtherSource",13,"1",13,1995,TRUE,13,13,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2008,"OtherSource",24,"1",24,1995,TRUE,24,24,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2009,"OtherSource",15,"1",15,1995,TRUE,15,15,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2010,"OtherSource",9,"1",9,1995,TRUE,9,9,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2011,"RELATIVE ABUNDANCE (TYPE-4)",48,"1",48,1995,TRUE,48,48,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2012,"RELATIVE ABUNDANCE (TYPE-3)",80,"1",80,1995,TRUE,80,80,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2013,"RELATIVE ABUNDANCE (TYPE-3)",73,"1",73,1995,TRUE,73,73,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2014,"RELATIVE ABUNDANCE (TYPE-4)",37,"1",37,1995,TRUE,37,37,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2015,"RELATIVE ABUNDANCE (TYPE-3)",49,"1",49,1995,TRUE,49,49,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2016,"INFILL",101.221476171888,"1",101.221476171888,1995,TRUE,101.221476171888,101.221476171888,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2017,"RELATIVE ABUNDANCE (TYPE-4)",61,"1",61,1995,TRUE,61,61,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2018,"INFILL",126.331689787383,"1",126.331689787383,1995,TRUE,126.331689787383,126.331689787383,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","MEGIN RIVER",41178,2019,"RELATIVE ABUNDANCE (TYPE-4)",10,"1",10,1995,TRUE,10,10,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1995,"OtherSource",335,"0.12125",4.9250234375,1995,TRUE,335,4.9250234375,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1996,"OtherSource",753,"0.12125",11.0702765625,1995,TRUE,753,11.0702765625,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1997,"OtherSource",2224,"0.12125",32.696275,1995,TRUE,2224,32.696275,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1998,"OtherSource",3065,"0.12125",45.0602890625,1995,TRUE,3065,45.0602890625,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","BURMAN RIVER",41328,1999,"OtherSource",2268,"0.12125",33.34314375,1995,TRUE,2268,33.34314375,NA,NA
